16	1000 	 150.29µs 	 205.306µs 	 582.294µs 	 29.658µs 	 999.4687673581176 	 127932.00222183905 	 2.0469120355494248e+06
32	1000 	 186.209µs 	 244.986µs 	 1.493813ms 	 48.888µs 	 999.4150793324246 	 255850.2603091007 	 2.0468020824728056e+06
64	1000 	 147.611µs 	 211.449µs 	 538.192µs 	 41.866µs 	 999.44236213349 	 511714.48941234685 	 2.0468579576493874e+06
128	1000 	 144.76µs 	 223.563µs 	 821.26µs 	 34.044µs 	 999.312620815147 	 1.0232961237147106e+06 	 2.0465922474294212e+06
256	1000 	 162.672µs 	 237.742µs 	 601.64µs 	 30.128µs 	 999.3696655720943 	 2.046709075091649e+06 	 2.046709075091649e+06
512	1000 	 159.806µs 	 211.31µs 	 350.018µs 	 21.168µs 	 999.3682593485354 	 4.093412390291601e+06 	 2.0467061951458005e+06
1024	1000 	 169.406µs 	 255.493µs 	 1.165068ms 	 41.513µs 	 999.2917000444252 	 8.186197606763931e+06 	 2.0465494016909827e+06
2048	1000 	 180.38µs 	 252.201µs 	 5.789445ms 	 280.612µs 	 999.3116371697869 	 1.6372721863389788e+07 	 2.0465902329237235e+06
4096	1000 	 189.417µs 	 258.876µs 	 5.32914ms 	 247.091µs 	 999.4221640873895 	 3.274906547281558e+07 	 2.0468165920509738e+06
8192	1000 	 221.429µs 	 293.464µs 	 5.288336ms 	 260.367µs 	 999.4011468399997 	 6.549675355930622e+07 	 2.0467735487283194e+06
16384	1000 	 197.286µs 	 334.276µs 	 5.386602ms 	 487.187µs 	 999.3352581756257 	 1.309848709595956e+08 	 2.0466386087436813e+06
32768	1000 	 245.417µs 	 467.667µs 	 5.606773ms 	 679.127µs 	 999.4831462759148 	 2.620085098973534e+08 	 2.0469414835730735e+06
65536	1000 	 332.141µs 	 696.68µs 	 5.963623ms 	 976.445µs 	 998.5223446963798 	 5.235132830561756e+08 	 2.044973761938186e+06
131072	1000 	 423.408µs 	 1.191401ms 	 6.526052ms 	 1.456905ms 	 997.3498240951177 	 1.0457970891503621e+09 	 2.042572439746801e+06
262144	1000 	 592.855µs 	 3.264017ms 	 9.655605ms 	 2.110287ms 	 993.4151891422088 	 2.0833426507399614e+09 	 2.0345143073632435e+06
