16	1000 	 147.441µs 	 212.222µs 	 2.713684ms 	 98.786µs 	 999.4374975870455 	 127927.99969114183 	 2.0468479950582692e+06
32	1000 	 153.139µs 	 219.296µs 	 1.062428ms 	 48.174µs 	 999.3317188982846 	 255828.92003796087 	 2.046631360303687e+06
64	1000 	 165.196µs 	 266.842µs 	 8.709625ms 	 511.552µs 	 999.4376634003747 	 511712.08366099186 	 2.0468483346439674e+06
128	1000 	 141.794µs 	 292.916µs 	 9.29501ms 	 716.79µs 	 999.4739049217186 	 1.0234612786398398e+06 	 2.0469225572796797e+06
256	1000 	 150.085µs 	 283.38µs 	 8.87638ms 	 540.049µs 	 999.3073550895036 	 2.0465814632233034e+06 	 2.0465814632233034e+06
512	1000 	 155.833µs 	 233.588µs 	 412.259µs 	 31.894µs 	 999.3469707258973 	 4.0933251920932755e+06 	 2.0466625960466377e+06
1024	1000 	 124.942µs 	 216.577µs 	 3.210447ms 	 151.222µs 	 999.3798837827329 	 8.186920007948148e+06 	 2.046730001987037e+06
2048	1000 	 163.84µs 	 316.356µs 	 9.071457ms 	 523.8µs 	 999.5754243410587 	 1.6377043752403906e+07 	 2.0471304690504882e+06
4096	1000 	 175.051µs 	 322.34µs 	 8.743733ms 	 520.41µs 	 999.399784475039 	 3.274833213767808e+07 	 2.04677075860488e+06
8192	1000 	 206.028µs 	 317.86µs 	 8.747888ms 	 519.294µs 	 999.477490159262 	 6.550175679507739e+07 	 2.0469298998461685e+06
16384	1000 	 268.788µs 	 318.271µs 	 4.143671ms 	 183.511µs 	 999.5009142110025 	 1.3100658382746452e+08 	 2.0469778723041331e+06
32768	1000 	 436.02µs 	 492.73µs 	 1.441155ms 	 46.192µs 	 999.3752345758536 	 2.6198022149265257e+08 	 2.0467204804113482e+06
65536	1000 	 586.691µs 	 749.291µs 	 1.704191ms 	 50.796µs 	 999.3948704035502 	 5.239707378141365e+08 	 2.0467606945864707e+06
131072	1000 	 1.156717ms 	 1.455981ms 	 5.748873ms 	 688.443µs 	 999.259853223017 	 1.0477998998531783e+09 	 2.0464841794007388e+06
262144	1000 	 3.244649ms 	 15.593891ms 	 29.610569ms 	 2.28142ms 	 878.4835094084419 	 1.8423134487229328e+09 	 1.799134227268489e+06
