16	1000 	 228.562µs 	 362.918µs 	 599.649µs 	 34.335µs 	 999.513626674124 	 127937.74421428787 	 2.047003907428606e+06
32	1000 	 223.4µs 	 361.186µs 	 609.917µs 	 43.416µs 	 999.3113495662301 	 255823.7054889549 	 2.0465896439116392e+06
64	1000 	 232.269µs 	 359.694µs 	 528.097µs 	 27.938µs 	 999.4845088681597 	 511736.06854049774 	 2.046944274161991e+06
128	1000 	 289.165µs 	 372.096µs 	 477.945µs 	 33.786µs 	 999.425552179969 	 1.0234117654322883e+06 	 2.0468235308645766e+06
256	1000 	 266.282µs 	 367.643µs 	 563.442µs 	 35.671µs 	 999.3786133614344 	 2.0467274001642177e+06 	 2.0467274001642177e+06
512	1000 	 232.853µs 	 344.228µs 	 439.638µs 	 29.882µs 	 999.503473660879 	 4.0939662281149602e+06 	 2.0469831140574801e+06
1024	1000 	 263.507µs 	 364.49µs 	 637.094µs 	 29.343µs 	 999.4913358708747 	 8.187833023454205e+06 	 2.0469582558635513e+06
2048	1000 	 289.25µs 	 375.84µs 	 1.428775ms 	 57.182µs 	 999.492546639653 	 1.6375685884144075e+07 	 2.0469607355180094e+06
4096	1000 	 319.927µs 	 396.837µs 	 801.085µs 	 40.117µs 	 999.3866624138634 	 3.2747902153977476e+07 	 2.0467438846235923e+06
8192	1000 	 290.558µs 	 412.463µs 	 806.449µs 	 36.811µs 	 999.4040413784694 	 6.549694325577937e+07 	 2.0467794767431053e+06
16384	1000 	 378.603µs 	 532.216µs 	 1.141477ms 	 48.269µs 	 999.3616038100397 	 1.3098832413458952e+08 	 2.0466925646029613e+06
32768	1000 	 434.161µs 	 565.489µs 	 1.16365ms 	 68.451µs 	 999.3395075386221 	 2.6197085586420456e+08 	 2.046647311439098e+06
65536	1000 	 693.309µs 	 815.821µs 	 1.329289ms 	 45.209µs 	 999.3610395315159 	 5.239530006938994e+08 	 2.0466914089605445e+06
131072	1000 	 1.770094ms 	 23.213539ms 	 29.899046ms 	 5.984417ms 	 895.4859073003843 	 9.389850307334077e+08 	 1.833955138151187e+06
262144	1000 	 3.6397ms 	 24.674649ms 	 29.705312ms 	 3.506674ms 	 448.0179296345342 	 9.395616971689227e+08 	 917540.719891526
