10ms	1000 	 274.048µs 	 358.363µs 	 464.055µs 	 18.599µs 	 99.99311724375593 	 102392.95205760607 	 204785.90411521215
3ms	1000 	 235.657µs 	 316.807µs 	 623.285µs 	 33.043µs 	 333.25729390549714 	 341255.46895922907 	 682510.9379184581
1ms	1000 	 239.506µs 	 331.908µs 	 485.581µs 	 33.286µs 	 999.2353541307233 	 1.0232170026298607e+06 	 2.0464340052597213e+06
300us	1000 	 198.148µs 	 292.65µs 	 500.945µs 	 43.544µs 	 3326.2834086999305 	 3.406114210508729e+06 	 6.812228421017458e+06
100us	1000 	 79.559µs 	 156.533µs 	 333.896µs 	 44.101µs 	 9374.251378143848 	 9.5992334112193e+06 	 1.91984668224386e+07
30us	1000 	 102.096µs 	 172.064µs 	 1.475677ms 	 124.538µs 	 10562.829935934642 	 1.0816337854397073e+07 	 2.1632675708794147e+07
10us	1000 	 74.126µs 	 103.201µs 	 403.187µs 	 31.986µs 	 16088.361658261543 	 1.647448233805982e+07 	 3.294896467611964e+07
3us	1000 	 74.038µs 	 103.839µs 	 354.401µs 	 29.801µs 	 16019.543843489057 	 1.6404012895732794e+07 	 3.2808025791465588e+07
1us	1000 	 84.254µs 	 134.318µs 	 639.379µs 	 49.411µs 	 13846.748808996133 	 1.417907078041204e+07 	 2.835814156082408e+07
300ns	1000 	 72.95µs 	 110.503µs 	 358.409µs 	 33.154µs 	 15452.617838804903 	 1.582348066693622e+07 	 3.164696133387244e+07
100ns	1000 	 74.48µs 	 128.78µs 	 448.711µs 	 44.369µs 	 14566.441450545466 	 1.4916036045358557e+07 	 2.9832072090717115e+07
30ns	1000 	 75.212µs 	 108.59µs 	 460.049µs 	 39.922µs 	 16358.54475171099 	 1.6751149825752053e+07 	 3.3502299651504107e+07
10ns	1000 	 85.751µs 	 135.368µs 	 1.065155ms 	 57.304µs 	 13998.455382436192 	 1.433441831161466e+07 	 2.866883662322932e+07
3ns	1000 	 82.067µs 	 132.778µs 	 473.531µs 	 42.076µs 	 14210.538103056868 	 1.4551591017530233e+07 	 2.9103182035060465e+07
1ns	1000 	 83.274µs 	 124.904µs 	 394.526µs 	 33.645µs 	 14366.992054133905 	 1.4711799863433119e+07 	 2.9423599726866238e+07
0ns	1000 	 1.784795ms 	 2.824229ms 	 3.956155ms 	 643.943µs 	 159430.7429663939 	 1.6325708079758736e+08 	 3.2651416159517473e+08
