16	1000 	 213.223µs 	 306.75µs 	 647.787µs 	 39.402µs 	 999.2409625754543 	 127902.84320965815 	 2.0464454913545304e+06
32	1000 	 182.568µs 	 302.458µs 	 1.117795ms 	 39.554µs 	 999.260944606847 	 255810.80181935284 	 2.0464864145548227e+06
64	1000 	 230.407µs 	 322.934µs 	 435.552µs 	 38.342µs 	 999.3575699816403 	 511671.0758305998 	 2.0466843033223993e+06
128	1000 	 228.764µs 	 309.479µs 	 518.815µs 	 39.665µs 	 999.3005795313802 	 1.0232837934401333e+06 	 2.0465675868802667e+06
256	1000 	 225.23µs 	 297.072µs 	 700.054µs 	 34.248µs 	 999.4148775687044 	 2.0468016692607065e+06 	 2.0468016692607065e+06
512	1000 	 182.041µs 	 299.434µs 	 426.495µs 	 36.738µs 	 999.478032592259 	 4.0938620214978927e+06 	 2.0469310107489463e+06
1024	1000 	 238.771µs 	 312.816µs 	 445.933µs 	 34.594µs 	 999.3448844577181 	 8.1866332934776265e+06 	 2.0466583233694066e+06
2048	1000 	 249.788µs 	 326.401µs 	 1.203982ms 	 58.989µs 	 999.3868531796767 	 1.6373954202495823e+07 	 2.0467442753119778e+06
4096	1000 	 288.597µs 	 347.745µs 	 1.130717ms 	 38.499µs 	 999.377372906019 	 3.274759775538443e+07 	 2.046724859711527e+06
8192	1000 	 297.493µs 	 386.494µs 	 1.196573ms 	 46.295µs 	 999.4018300214808 	 6.5496798332287766e+07 	 2.0467749478839927e+06
16384	1000 	 404.363µs 	 507.842µs 	 1.355228ms 	 63.397µs 	 999.3467809740035 	 1.3098638127582459e+08 	 2.0466622074347592e+06
32768	1000 	 505.578µs 	 591.029µs 	 1.499873ms 	 94.301µs 	 999.2889449590361 	 2.6195760118734157e+08 	 2.046543759276106e+06
65536	1000 	 732.048µs 	 873.417µs 	 1.435186ms 	 72.621µs 	 999.2754303818074 	 5.23908116844017e+08 	 2.0465160814219415e+06
131072	1000 	 2.302329ms 	 22.976355ms 	 29.566646ms 	 5.682399ms 	 892.8705662094587 	 9.362426468336494e+08 	 1.8285989195969715e+06
262144	1000 	 4.119444ms 	 25.070479ms 	 30.02614ms 	 3.598974ms 	 447.9161286867356 	 9.393482051076449e+08 	 917332.2315504345
