16	1000 	 223.703µs 	 346.141µs 	 506.834µs 	 29.55µs 	 999.3784805266897 	 127920.44550741628 	 2.0467271281186605e+06
32	1000 	 241.639µs 	 387.89µs 	 617.265µs 	 37.142µs 	 999.3707412159397 	 255838.90975128056 	 2.0467112780102445e+06
64	1000 	 307.204µs 	 409.57µs 	 526.473µs 	 34.615µs 	 999.3556724256932 	 511670.10428195493 	 2.0466804171278197e+06
128	1000 	 264.258µs 	 374.538µs 	 524.458µs 	 37.858µs 	 999.424838001704 	 1.0234110341137449e+06 	 2.0468220682274897e+06
256	1000 	 231.936µs 	 347.951µs 	 487.054µs 	 33.521µs 	 999.3916952598877 	 2.04675419189225e+06 	 2.04675419189225e+06
512	1000 	 289.827µs 	 382.252µs 	 475.886µs 	 28.005µs 	 999.3661969610562 	 4.093403942752486e+06 	 2.046701971376243e+06
1024	1000 	 263.433µs 	 442.455µs 	 8.851189ms 	 487.963µs 	 999.3604383009401 	 8.186760710561302e+06 	 2.0466901776403254e+06
2048	1000 	 289.265µs 	 374.678µs 	 1.425647ms 	 47.942µs 	 999.383615164593 	 1.6373901150856692e+07 	 2.0467376438570865e+06
4096	1000 	 280.422µs 	 378.922µs 	 1.350524ms 	 45.334µs 	 999.3398760514754 	 3.2746369058454745e+07 	 2.0466480661534215e+06
8192	1000 	 312.293µs 	 480.535µs 	 1.52046ms 	 59.36µs 	 999.5117215323322 	 6.5504000182342924e+07 	 2.0470000056982164e+06
16384	1000 	 459.224µs 	 565.673µs 	 1.55942ms 	 76.148µs 	 999.4291790226887 	 1.3099718135286185e+08 	 2.0468309586384664e+06
32768	1000 	 487.034µs 	 609.929µs 	 1.644335ms 	 110.493µs 	 999.2734562496175 	 2.6195354091509974e+08 	 2.0465120383992167e+06
65536	1000 	 717.373µs 	 826.464µs 	 1.735868ms 	 120.532µs 	 999.4308201502012 	 5.2398958583490866e+08 	 2.046834319667612e+06
131072	1000 	 2.688714ms 	 23.570593ms 	 30.663347ms 	 5.959231ms 	 893.9573713137727 	 9.373822445827105e+08 	 1.8308246964506065e+06
262144	1000 	 3.042433ms 	 25.66216ms 	 31.799443ms 	 3.660772ms 	 448.2598729020721 	 9.400690889763263e+08 	 918036.2197034437
