10ms	1000 	 229.445µs 	 453.844µs 	 985.168µs 	 59.797µs 	 99.99364237421976 	 102393.48979120103 	 204786.97958240207
3ms	1000 	 358.367µs 	 457.55µs 	 693.698µs 	 32.698µs 	 333.24367378965655 	 341241.5219606083 	 682483.0439212166
1ms	1000 	 278.755µs 	 385.87µs 	 1.668519ms 	 66.819µs 	 999.2971503450877 	 1.0232802819533698e+06 	 2.0465605639067397e+06
300us	1000 	 177.908µs 	 322.139µs 	 634.834µs 	 58.573µs 	 3319.584830147965 	 3.399254866071516e+06 	 6.798509732143032e+06
100us	1000 	 113.754µs 	 182.966µs 	 494.146µs 	 43.27µs 	 9207.48726346702 	 9.428466957790228e+06 	 1.8856933915580455e+07
30us	1000 	 91.232µs 	 149.898µs 	 944.709µs 	 52.741µs 	 12092.675605451546 	 1.2382899819982383e+07 	 2.4765799639964767e+07
10us	1000 	 86.647µs 	 163.15µs 	 1.308718ms 	 127.866µs 	 14284.202608958185 	 1.4627023471573181e+07 	 2.9254046943146363e+07
3us	1000 	 105.056µs 	 164.396µs 	 479.525µs 	 41.297µs 	 13420.799907321325 	 1.3742899105097037e+07 	 2.7485798210194074e+07
1us	1000 	 86.021µs 	 141.724µs 	 393.336µs 	 37.728µs 	 15570.59609395715 	 1.5944290400212122e+07 	 3.1888580800424244e+07
300ns	1000 	 87.431µs 	 146.999µs 	 450.514µs 	 43.71µs 	 15406.487382194679 	 1.577624307936735e+07 	 3.15524861587347e+07
100ns	1000 	 88.068µs 	 141.773µs 	 394.969µs 	 38.154µs 	 15731.103589930652 	 1.6108650076088987e+07 	 3.2217300152177975e+07
30ns	1000 	 87.693µs 	 143.633µs 	 437.417µs 	 38.051µs 	 15730.648757595722 	 1.6108184327778019e+07 	 3.2216368655556038e+07
10ns	1000 	 87.962µs 	 152.113µs 	 1.085332ms 	 56.497µs 	 15265.314136427363 	 1.563168167570162e+07 	 3.126336335140324e+07
3ns	1000 	 87.962µs 	 142.181µs 	 393.816µs 	 35.452µs 	 15533.957658625593 	 1.5906772642432608e+07 	 3.1813545284865215e+07
1ns	1000 	 87.482µs 	 144.388µs 	 507.516µs 	 42.217µs 	 15548.501856755445 	 1.5921665901317576e+07 	 3.1843331802635152e+07
0ns	1000 	 1.647071ms 	 4.071096ms 	 7.320079ms 	 1.801897ms 	 102621.86551773963 	 1.0508479029016538e+08 	 2.1016958058033076e+08
