16	1000 	 115.712µs 	 194.208µs 	 299.845µs 	 36.665µs 	 999.4847895786073 	 127934.05306606174 	 2.0469448490569878e+06
32	1000 	 101.89µs 	 199.288µs 	 3.591653ms 	 143.191µs 	 999.5846965486169 	 255893.68231644592 	 2.0471494585315674e+06
64	1000 	 122.311µs 	 235.731µs 	 1.697796ms 	 61.379µs 	 999.6967629805818 	 511844.74264605786 	 2.0473789705842314e+06
128	1000 	 84.423µs 	 208.402µs 	 345.686µs 	 53.359µs 	 999.5621118300496 	 1.0235516025139708e+06 	 2.0471032050279416e+06
256	1000 	 87.648µs 	 208.427µs 	 286.876µs 	 22.168µs 	 999.6541406600686 	 2.0472916800718205e+06 	 2.0472916800718205e+06
512	1000 	 138.207µs 	 261.48µs 	 579.382µs 	 32.804µs 	 999.5578705649023 	 4.0941890378338397e+06 	 2.0470945189169198e+06
1024	1000 	 88.828µs 	 195.407µs 	 7.112072ms 	 372.97µs 	 999.7119280093845 	 8.189640114252877e+06 	 2.0474100285632194e+06
2048	1000 	 107.801µs 	 251.692µs 	 1.046592ms 	 53.243µs 	 999.5978667761852 	 1.6377411449261019e+07 	 2.0471764311576274e+06
4096	1000 	 131.145µs 	 235.235µs 	 1.115188ms 	 43.586µs 	 999.5428940414114 	 3.275302155194897e+07 	 2.0470638469968105e+06
8192	1000 	 117.469µs 	 210.629µs 	 1.476795ms 	 72.576µs 	 999.6049141545197 	 6.5510107654030606e+07 	 2.0471908641884564e+06
16384	1000 	 103.484µs 	 266.854µs 	 1.133324ms 	 72.742µs 	 999.6373575572495 	 1.3102446772974381e+08 	 2.047257308277247e+06
32768	1000 	 142.107µs 	 229.224µs 	 1.094004ms 	 87.17µs 	 999.6112032217294 	 2.6204207925735703e+08 	 2.0472037441981018e+06
65536	1000 	 137.526µs 	 269.151µs 	 1.152875ms 	 122.675µs 	 999.7333171387199 	 5.241481813760252e+08 	 2.0474538335000984e+06
131072	1000 	 169.546µs 	 310.935µs 	 1.246753ms 	 172.317µs 	 999.6840828351947 	 1.0482447368429971e+09 	 2.0473530016464787e+06
262144	1000 	 194.519µs 	 393.983µs 	 1.317413ms 	 238.921µs 	 999.5891178935008 	 2.096290317768591e+09 	 2.0471585134458896e+06
