16	1000 	 144.889µs 	 297.812µs 	 410.429µs 	 31.803µs 	 999.2883557981299 	 127908.90954216063 	 2.0465425526745701e+06
32	1000 	 189.022µs 	 274.316µs 	 467.338µs 	 32.258µs 	 999.3649285720157 	 255837.42171443603 	 2.0466993737154882e+06
64	1000 	 182.405µs 	 242.934µs 	 428.638µs 	 28.655µs 	 999.4300749997315 	 511708.1983998625 	 2.04683279359945e+06
128	1000 	 156.586µs 	 277.093µs 	 381.167µs 	 30.523µs 	 999.3644072350917 	 1.0233491530087339e+06 	 2.0466983060174678e+06
256	1000 	 211.578µs 	 290.105µs 	 457.22µs 	 33.984µs 	 999.3888307562728 	 2.0467483253888467e+06 	 2.0467483253888467e+06
512	1000 	 231.59µs 	 317.249µs 	 533.117µs 	 35.437µs 	 999.2460508681911 	 4.0929118243561108e+06 	 2.0464559121780554e+06
1024	1000 	 226.061µs 	 306.442µs 	 528.157µs 	 42.016µs 	 999.4433350484613 	 8.187439800716995e+06 	 2.0468599501792488e+06
2048	1000 	 245.604µs 	 319.852µs 	 729.363µs 	 39.689µs 	 999.2289150308491 	 1.6371366543865431e+07 	 2.046420817983179e+06
4096	1000 	 235.236µs 	 313.154µs 	 612.591µs 	 32.753µs 	 999.3894360161286 	 3.27479930393765e+07 	 2.0467495649610313e+06
8192	1000 	 297.996µs 	 376.604µs 	 732.052µs 	 42.697µs 	 999.3537049673994 	 6.5493644408743486e+07 	 2.046676387773234e+06
16384	1000 	 345.169µs 	 450.034µs 	 835.511µs 	 34.639µs 	 999.4233647001156 	 1.3099641925797355e+08 	 2.0468190509058367e+06
32768	1000 	 435.106µs 	 526.277µs 	 1.122268ms 	 66.433µs 	 999.3263341316352 	 2.619674025346034e+08 	 2.046620332301589e+06
65536	1000 	 675.508µs 	 800.537µs 	 1.306371ms 	 41.484µs 	 999.3618564871782 	 5.239534290139497e+08 	 2.046693082085741e+06
131072	1000 	 2.096763ms 	 22.255379ms 	 28.537576ms 	 5.548866ms 	 893.18391419215 	 9.365712160079479e+08 	 1.8292406562655233e+06
262144	1000 	 3.765766ms 	 24.8706ms 	 29.644708ms 	 3.555454ms 	 448.3561731109067 	 9.402710451518842e+08 	 918233.4425311369
