16	1000 	 180.723µs 	 404.138µs 	 682.496µs 	 44.404µs 	 999.4168732352241 	 127925.35977410869 	 2.046805756385739e+06
32	1000 	 224.205µs 	 368.072µs 	 1.263187ms 	 47.05µs 	 999.005171668954 	 255745.3239472522 	 2.0459625915780177e+06
64	1000 	 263.194µs 	 396.452µs 	 1.507942ms 	 50.812µs 	 999.2838053024694 	 511633.30831486435 	 2.0465332332594574e+06
128	1000 	 276.167µs 	 401.46µs 	 596.195µs 	 42.24µs 	 999.3507827568407 	 1.0233352015430048e+06 	 2.0466704030860097e+06
256	1000 	 276.108µs 	 403.554µs 	 1.6458ms 	 64.1µs 	 999.2510423579829 	 2.046466134749149e+06 	 2.046466134749149e+06
512	1000 	 279.677µs 	 392.488µs 	 673.449µs 	 33.353µs 	 999.2628418030763 	 4.0929806000254005e+06 	 2.0464903000127003e+06
1024	1000 	 308.36µs 	 400.411µs 	 1.550053ms 	 47.096µs 	 999.2800656788414 	 8.186102298041069e+06 	 2.0465255745102672e+06
2048	1000 	 260.106µs 	 394.319µs 	 1.467217ms 	 60.416µs 	 999.2857934555589 	 1.6372298439975876e+07 	 2.0465373049969845e+06
4096	1000 	 282.938µs 	 448.138µs 	 877.505µs 	 44.663µs 	 999.185979169746 	 3.2741326165434238e+07 	 2.0463328853396398e+06
8192	1000 	 320.77µs 	 458.308µs 	 921.471µs 	 43.757µs 	 999.3333057777169 	 6.549230752744845e+07 	 2.0466346102327642e+06
16384	1000 	 284.835µs 	 474.972µs 	 1.923132ms 	 76.746µs 	 999.1285091587577 	 1.3095777195245668e+08 	 2.0462151867571357e+06
32768	1000 	 379.209µs 	 532.58µs 	 1.134462ms 	 62.199µs 	 999.3735526822367 	 2.6197978059433225e+08 	 2.0467170358932207e+06
65536	1000 	 434.002µs 	 613.382µs 	 1.6527ms 	 90.709µs 	 999.3375900777545 	 5.2394070642668575e+08 	 2.0466433844792412e+06
131072	1000 	 715.438µs 	 885.691µs 	 2.282802ms 	 145.626µs 	 999.4620265711918 	 1.048011893973914e+09 	 2.0468982304178008e+06
262144	1000 	 1.213131ms 	 5.787518ms 	 11.63806ms 	 2.866509ms 	 993.5032862907972 	 2.083527403851318e+09 	 2.0346947303235526e+06
