10ms	1000 	 318.573µs 	 482.581µs 	 1.579944ms 	 54.603µs 	 99.99225050059395 	 102392.06451260821 	 204784.12902521642
3ms	1000 	 261.347µs 	 464.665µs 	 748.536µs 	 43.325µs 	 333.2308431890479 	 341228.38342558505 	 682456.7668511701
1ms	1000 	 254.128µs 	 412.267µs 	 1.077375ms 	 50.699µs 	 999.2823174381806 	 1.0232650930566969e+06 	 2.0465301861133939e+06
300us	1000 	 141.384µs 	 307.413µs 	 694.134µs 	 61.691µs 	 3321.3924955308757 	 3.4011059154236168e+06 	 6.8022118308472335e+06
100us	1000 	 108.54µs 	 180.533µs 	 1.153859ms 	 53.445µs 	 9374.690781683748 	 9.599683360444158e+06 	 1.9199366720888317e+07
30us	1000 	 106.39µs 	 185.703µs 	 588.055µs 	 50.97µs 	 10655.341658096044 	 1.0911069857890349e+07 	 2.1822139715780698e+07
10us	1000 	 92.052µs 	 175.815µs 	 1.191608ms 	 120.859µs 	 14998.448485496418 	 1.5358411249148332e+07 	 3.0716822498296663e+07
3us	1000 	 100.177µs 	 185.332µs 	 1.375832ms 	 100.136µs 	 13258.998965466606 	 1.3577214940637805e+07 	 2.715442988127561e+07
1us	1000 	 97.505µs 	 169.647µs 	 510.235µs 	 42.443µs 	 13990.223967257058 	 1.4325989342471227e+07 	 2.8651978684942454e+07
300ns	1000 	 95.763µs 	 145.721µs 	 398.053µs 	 39.683µs 	 15750.910067895085 	 1.6128931909524567e+07 	 3.2257863819049135e+07
100ns	1000 	 102.439µs 	 167.465µs 	 437.468µs 	 39.488µs 	 13825.520957727018 	 1.4157333460712466e+07 	 2.8314666921424933e+07
30ns	1000 	 96.515µs 	 165.395µs 	 533.6µs 	 45.959µs 	 14119.886306675458 	 1.445876357803567e+07 	 2.891752715607134e+07
10ns	1000 	 96.224µs 	 151.39µs 	 675.039µs 	 47.801µs 	 15342.774458453761 	 1.5711001045456652e+07 	 3.1422002090913303e+07
3ns	1000 	 97.371µs 	 172.425µs 	 1.123906ms 	 85.552µs 	 14295.305618909968 	 1.4638392953763807e+07 	 2.9276785907527614e+07
1ns	1000 	 93.779µs 	 186.981µs 	 1.6083ms 	 146.183µs 	 14161.696265319944 	 1.4501576975687623e+07 	 2.9003153951375246e+07
0ns	1000 	 492.561µs 	 2.544504ms 	 4.87681ms 	 1.260446ms 	 85462.75174335467 	 8.751385778519519e+07 	 1.7502771557039037e+08
