10ms	1000 	 204.223µs 	 384.641µs 	 4.077166ms 	 137.042µs 	 99.9931690966443 	 102393.00515496376 	 204786.01030992751
3ms	1000 	 233.228µs 	 360.969µs 	 7.491044ms 	 382.025µs 	 333.26356982611946 	 341261.89550194633 	 682523.7910038927
1ms	1000 	 196.491µs 	 277.309µs 	 837.875µs 	 34.507µs 	 999.4142123483022 	 1.0234001534446614e+06 	 2.0468003068893228e+06
300us	1000 	 111.129µs 	 238.781µs 	 600.717µs 	 52.276µs 	 3319.7218650708674 	 3.399395189832568e+06 	 6.798790379665136e+06
100us	1000 	 86.652µs 	 134.066µs 	 355.679µs 	 30.488µs 	 9627.707432879932 	 9.85877241126905e+06 	 1.97175448225381e+07
30us	1000 	 89.884µs 	 135.826µs 	 341.692µs 	 25.537µs 	 11158.071217594617 	 1.1425864926816888e+07 	 2.2851729853633776e+07
10us	1000 	 87.075µs 	 131.574µs 	 438.965µs 	 35.328µs 	 13885.952974137148 	 1.421921584551644e+07 	 2.843843169103288e+07
3us	1000 	 81.71µs 	 108.68µs 	 465.542µs 	 29.326µs 	 15964.306365256305 	 1.6347449718022456e+07 	 3.2694899436044913e+07
1us	1000 	 88.653µs 	 126.968µs 	 824.37µs 	 67.844µs 	 15997.435547092058 	 1.6381374000222268e+07 	 3.2762748000444535e+07
300ns	1000 	 90.332µs 	 120.594µs 	 391.913µs 	 32.383µs 	 15555.558044444842 	 1.5928891437511519e+07 	 3.1857782875023037e+07
100ns	1000 	 92.413µs 	 118.493µs 	 350.368µs 	 22.895µs 	 16126.351122139242 	 1.6513383549070584e+07 	 3.3026767098141167e+07
30ns	1000 	 87.746µs 	 120.797µs 	 581.019µs 	 37.83µs 	 15836.984721728264 	 1.6217072355049742e+07 	 3.2434144710099485e+07
10ns	1000 	 86.303µs 	 117.979µs 	 341.472µs 	 27.744µs 	 15432.158541231385 	 1.5802530346220938e+07 	 3.1605060692441877e+07
3ns	1000 	 81.045µs 	 116.637µs 	 422.396µs 	 33.454µs 	 16020.960799768927 	 1.6405463858963381e+07 	 3.2810927717926763e+07
1ns	1000 	 75.662µs 	 116.524µs 	 356.566µs 	 29.51µs 	 15587.069839736865 	 1.596115951589055e+07 	 3.19223190317811e+07
0ns	1000 	 859.991µs 	 7.631376ms 	 14.064776ms 	 3.769393ms 	 65680.37943817922 	 6.725670854469553e+07 	 1.3451341708939105e+08
