16	1000 	 165.77µs 	 351.68µs 	 490.931µs 	 38.029µs 	 999.4996055199945 	 127935.9495065593 	 2.0469751921049487e+06
32	1000 	 219.626µs 	 347.203µs 	 457.914µs 	 40.943µs 	 999.3864376898312 	 255842.92804859678 	 2.0467434243887742e+06
64	1000 	 215.944µs 	 359.839µs 	 466.316µs 	 24.456µs 	 999.4224977016181 	 511704.3188232285 	 2.046817275292914e+06
128	1000 	 173.467µs 	 331.25µs 	 502.181µs 	 37.133µs 	 999.4878124704995 	 1.0234755199697915e+06 	 2.046951039939583e+06
256	1000 	 170.714µs 	 320.676µs 	 475.731µs 	 40.163µs 	 999.4653829682542 	 2.0469051043189846e+06 	 2.0469051043189846e+06
512	1000 	 231.439µs 	 337.331µs 	 426.957µs 	 34.021µs 	 999.4526537519833 	 4.093758069768124e+06 	 2.046879034884062e+06
1024	1000 	 206.076µs 	 334.181µs 	 506.263µs 	 36.974µs 	 999.5276662046414 	 8.188130641548422e+06 	 2.0470326603871055e+06
2048	1000 	 150.198µs 	 352.483µs 	 1.550911ms 	 59.93µs 	 999.4346288253851 	 1.6374736958675109e+07 	 2.0468421198343886e+06
4096	1000 	 206.008µs 	 358.378µs 	 1.289967ms 	 45.168µs 	 999.515766595589 	 3.275213263980426e+07 	 2.0470082899877662e+06
8192	1000 	 204.55µs 	 333.351µs 	 1.293775ms 	 56.551µs 	 999.6040688235878 	 6.551005225442265e+07 	 2.0471891329507078e+06
16384	1000 	 181.749µs 	 277.441µs 	 1.360664ms 	 95.217µs 	 999.4702537797999 	 1.3100256510342593e+08 	 2.0469150797410302e+06
32768	1000 	 195.861µs 	 316.855µs 	 1.476647ms 	 109.077µs 	 999.4703117183689 	 2.620051453951001e+08 	 2.0469151983992194e+06
65536	1000 	 179.417µs 	 305.702µs 	 1.394571ms 	 144.319µs 	 999.3758717793081 	 5.239607770634299e+08 	 2.046721785404023e+06
131072	1000 	 221.037µs 	 374.312µs 	 1.587841ms 	 201.949µs 	 999.5145577686121 	 1.0480669769267802e+09 	 2.0470058143101176e+06
262144	1000 	 297.884µs 	 501.351µs 	 1.733549ms 	 277.995µs 	 999.5418470003834 	 2.096191183520548e+09 	 2.0470617026567853e+06
