10ms	1000 	 282.463µs 	 473.636µs 	 631.304µs 	 31.69µs 	 99.99538034342213 	 102395.26947166426 	 204790.53894332852
3ms	1000 	 281.306µs 	 444.218µs 	 530.198µs 	 39.885µs 	 333.24728388592473 	 341245.2186991869 	 682490.4373983738
1ms	1000 	 282.607µs 	 378.548µs 	 586.85µs 	 36.994µs 	 999.4163248756115 	 1.0234023166726262e+06 	 2.0468046333452524e+06
300us	1000 	 152.721µs 	 314.471µs 	 576.325µs 	 57.32µs 	 3323.3210421744693 	 3.4030807471866566e+06 	 6.806161494373313e+06
100us	1000 	 105.504µs 	 213.866µs 	 466.215µs 	 50.969µs 	 9377.94118611056 	 9.603011774577213e+06 	 1.9206023549154427e+07
30us	1000 	 82.513µs 	 157.635µs 	 421.846µs 	 50.645µs 	 13409.377735680675 	 1.3731202801337011e+07 	 2.7462405602674022e+07
10us	1000 	 85.777µs 	 158.494µs 	 492.098µs 	 47.427µs 	 13793.193056467995 	 1.4124229689823227e+07 	 2.8248459379646454e+07
3us	1000 	 85.447µs 	 144.732µs 	 420.48µs 	 44.382µs 	 15687.808592921858 	 1.6064315999151982e+07 	 3.2128631998303965e+07
1us	1000 	 84.621µs 	 170.347µs 	 1.280217ms 	 144.893µs 	 15804.636985663772 	 1.6183948273319703e+07 	 3.2367896546639405e+07
300ns	1000 	 84.953µs 	 138.122µs 	 378.748µs 	 34.168µs 	 15985.385776673707 	 1.6369035035313876e+07 	 3.2738070070627753e+07
100ns	1000 	 85.882µs 	 143.918µs 	 459.947µs 	 42.935µs 	 15671.63928826059 	 1.6047758631178845e+07 	 3.209551726235769e+07
30ns	1000 	 81.856µs 	 139.783µs 	 460.815µs 	 38.997µs 	 16001.065542956638 	 1.6385091115987597e+07 	 3.2770182231975194e+07
10ns	1000 	 92.851µs 	 175.206µs 	 464.295µs 	 50.571µs 	 13228.909787420813 	 1.3546403622318912e+07 	 2.7092807244637825e+07
3ns	1000 	 81.078µs 	 143.198µs 	 451.225µs 	 41.507µs 	 15853.184043053698 	 1.6233660460086986e+07 	 3.2467320920173973e+07
1ns	1000 	 74.648µs 	 142.936µs 	 673.57µs 	 48.479µs 	 15797.794299321695 	 1.6176941362505415e+07 	 3.235388272501083e+07
0ns	1000 	 1.26349ms 	 2.400165ms 	 5.641336ms 	 1.194265ms 	 139355.6723263186 	 1.4270020846215025e+08 	 2.854004169243005e+08
