16	1000 	 168.265µs 	 245.313µs 	 316.186µs 	 32.073µs 	 999.4654818624381 	 127931.58167839207 	 2.0469053068542732e+06
32	1000 	 192.195µs 	 329.765µs 	 536.487µs 	 38.37µs 	 999.3100084171083 	 255823.36215477972 	 2.0465868972382378e+06
64	1000 	 226.731µs 	 307.369µs 	 745.208µs 	 36.833µs 	 999.262281630177 	 511622.2881946506 	 2.0464891527786024e+06
128	1000 	 245.491µs 	 324.205µs 	 963.586µs 	 38.777µs 	 999.2387479461746 	 1.0232204778968828e+06 	 2.0464409557937656e+06
256	1000 	 218.522µs 	 316.922µs 	 713.604µs 	 39.99µs 	 999.4820294325489 	 2.04693919627786e+06 	 2.04693919627786e+06
512	1000 	 162.446µs 	 294.34µs 	 412.011µs 	 32.846µs 	 999.4139726294553 	 4.093599631890249e+06 	 2.0467998159451245e+06
1024	1000 	 216.198µs 	 304.188µs 	 513.726µs 	 35.242µs 	 999.2133183552456 	 8.185555503966172e+06 	 2.046388875991543e+06
2048	1000 	 194.494µs 	 307.22µs 	 1.898006ms 	 65.643µs 	 999.4482266219431 	 1.6374959744973917e+07 	 2.0468699681217396e+06
4096	1000 	 261.239µs 	 357.295µs 	 1.652261ms 	 56.327µs 	 999.1602068453068 	 3.2740481657907013e+07 	 2.0462801036191883e+06
8192	1000 	 303.416µs 	 379.517µs 	 1.781378ms 	 80.1µs 	 999.1769010499838 	 6.548205738721174e+07 	 2.0463142933503669e+06
16384	1000 	 448.802µs 	 584.759µs 	 2.054844ms 	 111.246µs 	 999.3449673490114 	 1.3098614356036963e+08 	 2.0466584931307754e+06
32768	1000 	 432.324µs 	 546.857µs 	 2.042741ms 	 159.869µs 	 999.3748650381721 	 2.6198012462056658e+08 	 2.0467197235981764e+06
65536	1000 	 749.782µs 	 868.06µs 	 2.044061ms 	 161.877µs 	 999.4696773912975 	 5.240099582201286e+08 	 2.0469138992973773e+06
131072	1000 	 2.867695ms 	 21.673189ms 	 28.870463ms 	 5.241868ms 	 895.4167395759746 	 9.389125031176171e+08 	 1.833813482651596e+06
262144	1000 	 4.088759ms 	 25.631288ms 	 31.518605ms 	 3.727221ms 	 448.0697509105875 	 9.396703742616404e+08 	 917646.8498648832
