16	1000 	 212.528µs 	 378.629µs 	 1.782121ms 	 58.777µs 	 999.3132669264019 	 127912.09816657944 	 2.046593570665271e+06
32	1000 	 238.997µs 	 371.31µs 	 603.79µs 	 30.575µs 	 999.4800484902144 	 255866.89241349488 	 2.046935139307959e+06
64	1000 	 253.677µs 	 376.8µs 	 890.031µs 	 33.236µs 	 999.4126042365734 	 511699.2533691256 	 2.0467970134765024e+06
128	1000 	 238.656µs 	 372.705µs 	 1.500851ms 	 52.108µs 	 999.3491908284093 	 1.0233335714082911e+06 	 2.0466671428165822e+06
256	1000 	 243.582µs 	 365.471µs 	 607.983µs 	 27.871µs 	 999.3400727915113 	 2.046648469077015e+06 	 2.046648469077015e+06
512	1000 	 194.577µs 	 364.254µs 	 1.018172ms 	 34.945µs 	 999.4408668048295 	 4.0937097904325817e+06 	 2.0468548952162908e+06
1024	1000 	 299.795µs 	 364.881µs 	 546.33µs 	 28.243µs 	 999.495722424174 	 8.187868958098833e+06 	 2.0469672395247084e+06
2048	1000 	 259.147µs 	 376.865µs 	 1.410595ms 	 54.868µs 	 999.3259646301167 	 1.6372956604499832e+07 	 2.046619575562479e+06
4096	1000 	 258.6µs 	 376.21µs 	 1.360942ms 	 56.332µs 	 999.4562797924923 	 3.2750183376240388e+07 	 2.0468864610150242e+06
8192	1000 	 357.604µs 	 447.196µs 	 1.421944ms 	 55.881µs 	 999.1668477215279 	 6.548139853227805e+07 	 2.0462937041336892e+06
16384	1000 	 288.932µs 	 403.119µs 	 2.2932ms 	 109.247µs 	 999.366960992229 	 1.3098902631117344e+08 	 2.046703536112085e+06
32768	1000 	 403.017µs 	 515.073µs 	 3.119712ms 	 142.456µs 	 999.464401019995 	 2.6200359594098556e+08 	 2.0469030932889497e+06
65536	1000 	 667.368µs 	 781.204µs 	 1.647187ms 	 117.645µs 	 999.4817037702844 	 5.240162635063149e+08 	 2.0469385293215425e+06
131072	1000 	 1.109068ms 	 1.459034ms 	 4.798186ms 	 503.665µs 	 999.2071810606018 	 1.0477446690878016e+09 	 2.0463763068121125e+06
262144	1000 	 3.017644ms 	 15.203161ms 	 32.599502ms 	 2.483912ms 	 887.3006349491401 	 1.860804301184859e+09 	 1.817191700375839e+06
