10ms	1000 	 245.407µs 	 478.303µs 	 1.532677ms 	 48.83µs 	 99.99283267374248 	 102392.6606579123 	 204785.3213158246
3ms	1000 	 335.325µs 	 456.088µs 	 5.0308ms 	 160.592µs 	 333.243729648493 	 341241.57916005683 	 682483.1583201137
1ms	1000 	 299.783µs 	 361.532µs 	 498.719µs 	 21.872µs 	 999.3956105075675 	 1.0233811051597492e+06 	 2.0467622103194983e+06
300us	1000 	 148.504µs 	 276.34µs 	 445.069µs 	 57.919µs 	 3326.0420283460203 	 3.405867037026325e+06 	 6.81173407405265e+06
100us	1000 	 108.498µs 	 158.858µs 	 401.122µs 	 32.077µs 	 9734.998542476018 	 9.968638507495442e+06 	 1.9937277014990885e+07
30us	1000 	 96.236µs 	 193.116µs 	 1.748737ms 	 194.444µs 	 12055.239421635904 	 1.2344565167755166e+07 	 2.4689130335510332e+07
10us	1000 	 90.583µs 	 145.027µs 	 429.735µs 	 37.961µs 	 15012.723207855042 	 1.5373028564843563e+07 	 3.0746057129687127e+07
3us	1000 	 98.11µs 	 145.538µs 	 1.104953ms 	 44.59µs 	 15477.211493092473 	 1.5848664568926692e+07 	 3.1697329137853384e+07
1us	1000 	 95.282µs 	 163.379µs 	 1.561188ms 	 148.547µs 	 15819.978015609351 	 1.6199657487983976e+07 	 3.239931497596795e+07
300ns	1000 	 96.419µs 	 144.183µs 	 369.667µs 	 31.406µs 	 16004.214101623525 	 1.638831524006249e+07 	 3.277663048012498e+07
100ns	1000 	 93.074µs 	 143.584µs 	 434.166µs 	 34.545µs 	 15719.354442581944 	 1.609661894920391e+07 	 3.219323789840782e+07
30ns	1000 	 98.473µs 	 146.16µs 	 405.875µs 	 35.5µs 	 16068.354006663354 	 1.6453994502823275e+07 	 3.290798900564655e+07
10ns	1000 	 96.842µs 	 150.964µs 	 1.093286ms 	 86.139µs 	 15982.804548105221 	 1.6366391857259747e+07 	 3.2732783714519493e+07
3ns	1000 	 98.549µs 	 147.211µs 	 452.959µs 	 39.977µs 	 15916.968687168262 	 1.62989759356603e+07 	 3.25979518713206e+07
1ns	1000 	 99.586µs 	 154.25µs 	 502.353µs 	 46.573µs 	 15288.120531053048 	 1.565503542379832e+07 	 3.131007084759664e+07
0ns	1000 	 1.403242ms 	 2.26887ms 	 4.101463ms 	 878.851µs 	 162717.38025017796 	 1.6662259737618223e+08 	 3.3324519475236446e+08
